MUNICIPIO,ID_IBGE,ID_MUNICIP,GVE,UNIDADE_DE_SAUDE,ENDERECO,TEM_SORO,TIPO_SORO,24H,TELEFONE,LAT_GOOGLE,LON_GOOGLE,LATITUDE,LONGITUDE
SANTA CRUZ DA CONCEICAO,3546207,354620,GVE 20 PIRACICABA,UBS DR JOSE TADEU MOURAO,"R. Ver. Gabriel Francisco, 370 - Centro, Santa Cruz da Conceição - SP, 13625-000",0,,0,(19) 3567-1286,"-22.138.437.097.114.500,00",-4.745.204.070.169.290,-22.13843,-47.45204
SANTA CRUZ DA ESPERANCA,3546256,354625,GVE 24 RIBEIRAO PRETO,UBS ORLANDA ARAUJO DA SILVA SCE,"R. Gilberto Rodrigues Xavier, 70, Santa Cruz da Esperança - SP, 14250-000",0,,0,(16) 3666-1179,-21.170.745.654.239.900,-4.641.094.416.460.000,-21.17074,-46.41094
SANTA CRUZ DAS PALMEIRAS,3546306,354630,GVE 26 SAO JOAO DA BOA VISTA,"PRONTO SOCORRO DA IRMANDADE DO HOSPITAL E MATERNIDADE """"CEL. JUCA FERREIRA""""""","RUA MONTEIRO DE BARROS, 179, CENTRO",1,ESCORPIÔNICO,1,(19) 3672-7200,-21.824.741.220.451.300,-47.249.473.071.002.300,-21.82474,-47.24947
SANTA CRUZ DO RIO PARDO,3546405,354640,GVE 13 ASSIS,SANTA CASA DE SANTA CRUZ DO RIO PARDO,"AV. DR. CIRO DE MELLO CAMARINHA 530, CENTRO",1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO",1,(14) 3322-1222,-2.290.110.710.421.530,-4.962.604.784.402.030,-22.90110,-49.62604
SANTA ERNESTINA,3546504,354650,GVE 12 ARARAQUARA,CENTRO DE SAUDE III SANTA ERNESTINA,"R. João Batista Caporici, Caporicci, 264, Santa Ernestina - SP, 15970-000",0,,1,(16) 3256-9999,-2.145.979.021.958.630,-4.838.907.759.056.680,-21.45979,-48.38907
SANTA FE DO SUL,3546603,354660,GVE 30 JALES,UNIDADE DE PRONTO ATENDIMENTO (UPA) DE SANTA FÉ DO SUL,RUA 01 N 800 -CENTRO,1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(17) 3631-1014,-20.214.469.959.999.800,-5.092.744.154.031.160,-20.21446,-50.92744
SANTA GERTRUDES,3546702,354670,GVE 20 PIRACICABA,HOSPITAL E MATERNIDADE SANTA FRANCISCA STA GERTRUDES,"R. 6, 310 - Centro, Santa Gertrudes - SP, 13510-000",0,,1,(19) 3545-1126,"-2.245.733.966.563.760,00",-4.753.089.653.660.290,-22.45733,-47.53089
SANTA ISABEL,3546801,354680,GVE 8 MOGI DAS CRUZES,UPA- UNIDADE DE PRONTO ATENDIMENTO SANTA ISABEL,"RUA PRESID. CASTELO BRANCO, 320 - BROTAS - SANTA ISABEL",1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO.",1,(11) 4656-81504,"-2.330.817.992.857.770,00",-462.299.739.672.936,-23.30817,-46.22997
SANTA LUCIA,3546900,354690,GVE 12 ARARAQUARA,PRONTO SOCORRO MUNICIPAL SANTA LUCIA,"R. Cel. Luís Pinto, 170 - Centro, Santa Lúcia - SP, 14825-000",0,,1,(16) 3396-9603,-216.863.795.805.063,-4.808.328.468.263.890,-21.68637,-48.08328
SANTA MARIA DA SERRA,3547007,354700,GVE 20 PIRACICABA,HOSPITAL MUNICIPAL JORGE CURY DE SANTA MARIA DA SERRA,"R. Feliciano de Oliveira Dorta - Centro, Santa Maria da Serra - SP, 17370-029",0,,1,(19) 3487-1266,"-22.567.073.760.694.400,00",-4.815.847.405.194.820,-22.56707,-48.15847
SANTA MERCEDES,3547106,354710,GVE 22 PRESIDENTE VENCESLAU,CENTRO DE SAUDE III SARAH ANTONIO DE SOUZA,"R. Duque de Caxias, 860 - Centro, Santa Mercedes - SP, 17940-000",0,,0,(18) 3875-1253,-21.352.139.262.066.400,-5.175.020.785.194.820,-21.35213,-51.75020
SANTA RITA DO PASSA QUATRO,3547502,354750,GVE 24 RIBEIRAO PRETO,SANTA CASA DE SANTA RITA DO PASSA QUATRO,"RUA INÁCIO RIBEIRO, 279, CENTRO",1,"BOTRÓPICO, CROTÁLICO E ESCORPIÔNICO.",1,(19) 3582-9555,-21.710.730.354.363.900,-4.747.979.874.345.340,-21.71073,-47.47979
SANTA RITA DOESTE,3547403,354740,GVE 30 JALES,CS DE SANTA RITA DOESTE,"R. Teodomiro Alves Corrêa, 71 - Centro, Santa Rita d'Oeste - SP, 15780-000",0,,0,(17) 3643-1127,-20.146.048.484.662.600,-5.083.289.897.285.260,-20.14604,-50.83289
SANTA ROSA DE VITERBO,3547601,354760,GVE 24 RIBEIRAO PRETO,SANTA CASA DE SANTA ROSA DE VITERBO,"R. Dr. Henrique Dumont, 582 - Centro, Santa Rosa de Viterbo - SP, 14270-000",0,,1,(16) 3954-8020,"-21.475.435.640.343.000,00",-4.736.335.638.634.760,-21.47543,-47.36335
SANTA SALETE,3547650,354765,GVE 30 JALES,UBS DE SANTA SALETE,"Rua Ayrton Senna, 100, Santa Salete - SP, 15768-000",0,,0,(17) 3662-6129,"-20.246.312.913.189.500,00",-5.068.629.284.638.520,-20.24631,-50.68629
SANTANA DA PONTE PENSA,3547205,354720,GVE 30 JALES,CS DE SANTANA DA PONTE PENSA,"Av. São Joaquim, 568, Santana da Ponte Pensa - SP, 15765-000",0,,0,(17) 3692-1152,-2.025.614.139.407.550,-50.798.919.128.676.700,-20.25614,-50.79891
SANTANA DE PARNAIBA,3547304,354730,GVE 10 OSASCO,HOSPITAL E MATERNIDADE MUNICIPAL SANTA ANA,"R. Prof. Edgar de Moraes, 707 - Campo da Vila, Santana de Parnaíba - SP, 06502-165",0,,1,(11) 4622-8750,-23.442.250.534.266.700,-4.692.380.927.707.830,-23.44225,-46.92380
SANTO ANASTACIO,3547700,354770,GVE 21 PRESIDENTE PRUDENTE,HOSPITAL DE CARIDADE ANITA COSTA,"PRAÇA DR. LUIZ RAMOS E SILVA, Nº 328",1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(18) 3263-1155,"-2.197.617.210.729.520,00",-51.650.021.532.896.700,-21.97617,-51.65002
SANTO ANDRE,3547809,354780,GVE 7 SANTO ANDRE,HOSPITAL ESTADUAL MARIO COVAS DE SANTO ANDRE,"R. Dr. Henrique Calderazzo, 321 - Paraíso, Santo André - SP, 09190-615",0,,1,(11) 2829-5000,-23.670.633.340.432.800,-4.653.210.036.729.570,-23.67063,-46.53210
SANTO ANTONIO DA ALEGRIA,3547908,354790,GVE 24 RIBEIRAO PRETO,UNIDADE MISTA DE SANTO ANTONIO DA ALEGRIA,"Marechal Deodoro ,SN Centro, Santo Antônio da Alegria - SP, 14390-000",0,,1,(16) 3668-1125,-21.089.229.390.194.700,-47.150.855.740.511.200,-21.08922,-47.15085
SANTO ANTONIO DA POSSE,3548005,354800,GVE 17 CAMPINAS,PRONTO ATENDIMENTO SANTO ANTONIO DE POSSE,"R. Joaquim de Barros Aranha, 112, Santo Antônio de Posse - SP, 13830-000",0,,1,(19) 3896-9500,"-22.606.920.568.648.400,00",-4.691.865.650.705.010,-22.60692,-46.91865
SANTO ANTONIO DO ARACANGUA,3548054,354805,GVE 11 ARACATUBA,CENTRO DE SAÚDE II - STO. ANT. DO ARACANGUÁ,"AVENIDA DOS EUGENIOS, 451, JD. TRIANGULO",1,ESCORPIÔNICO,1,(18) 3639-9595,-20.931.558.154.298.500,-5.049.511.650.220.350,-20.93155,-50.49511
SANTO ANTONIO DO JARDIM,3548104,354810,GVE 26 SAO JOAO DA BOA VISTA,UNIDADE BASICA DE SAUDE FARMACEUTICO RAUL COSTA CAMARA,"Rua José Justino de Oliveira, 105 - Centro, Santo Antônio do Jardim - SP CEP, 13997-023",0,,0,(19) 3654-1364,-22.113.157.365.747.200,-466.844.755.807.846,-22.11315,-46.68447
SANTO ANTONIO DO PINHAL,3548203,354820,GVE 33 TAUBATE,UNIDADE MUNICIPAL DE SAUDE,"Av. Min. Nelson Hungria, 622 - CENTRO, Santo Antônio do Pinhal - SP, 12450-000",0,,1,(12) 3666-1119,"-22.824.327.980.056.500,00",-4.566.653.315.194.820,-22.82432,-45.66653
SANTO EXPEDITO,3548302,354830,GVE 21 PRESIDENTE PRUDENTE,UBS EULINA RAMOS PASSOS SANTO EXPEDITO,"Rua Dr Armando Novais Junior, 208 - Centro, Santo Expedito - SP, 19190-000",0,,0,(18) 3267-1116,-21.851.206.203.963.800,-51.393.579.918.836.300,-21.85120,-51.39357
SANTOPOLIS DO AGUAPEI,3548401,354840,GVE 11 ARACATUBA,CS III SANTOPOLIS DO AGUAPEI,"R. Teolino José Correia, Santópolis do Aguapeí - SP, 16240-000",0,,1,(18) 3605-1260,"-21.637.042.418.877.700,00",-5.050.139.684.345.340,-21.63704,-50.50139
SANTOS,3548500,354850,GVE 25 SANTOS,HOSPITAL GUILHERME ÁLVARO - SANTOS,R. OSWALDO CRUZ Nº197,1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, ESCORPIÔNICO, ARACNÍDICO E LONÔMICO.",1,(13) 3202-1300,-23.963.077.730.589.100,-4.631.881.785.936.560,-23.96307,-46.31881
SAO BENTO DO SAPUCAI,3548609,354860,GVE 33 TAUBATE,PRONTO SOCORRO MUNICIPAL,"PRAÇA GENERAL MARCONDES SALGADO, 34 CENTRO",1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(12) 3971-7000,"-22.686.858.624.656.200,00",-4.572.931.406.543.920,-22.68685,-45.72931
SAO BERNARDO DO CAMPO,3548708,354870,GVE 7 SANTO ANDRE,HOSPITAL DE URGÊNCIA - S.B. DO CAMPO,"R. JOAQUIM NABUCO, 380 - CENTRO, CEP: 09720-375",1,ESCORPIÔNICO,1,(11) 2630-9827 / 9824 /966051801,"-2.371.557.456.652.950,00",-4.655.466.337.973.860,-23.71557,-46.55466
SAO CAETANO DO SUL,3548807,354880,GVE 7 SANTO ANDRE,HOSPITAL MUNICIPAL DE EMERGENCIAS ALBERT SABIN,"R. Aurélia, 101 - Santa Paula, São Caetano do Sul - SP, 09551-340",0,,1,(11) 4233-7500,"-23.617.703.098.259.900,00",-4.655.507.029.849.480,-23.61770,-46.55507
SAO CARLOS,3548906,354890,GVE 12 ARARAQUARA,IRMANDADE SANTA CASA,"R. PAULINO BOTELHO DE ABREU SAMPAIO, 573",1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, ESCORPIÔNICO, ARACNÍDICO E LONÔMICO.",1,(16) 3509-1100,-22.010.870.180.721.600,-47.900.523.222.856.600,-22.01087,-47.90052
SAO FRANCISCO,3549003,354900,GVE 30 JALES,UNIDADE BASICA DE SAUDE E S F DE SAO FRANCISCO,"Rua São Paulo, 634, São Francisco - SP, 15710-000",0,,0,(17) 3693-1124,"-20.194.277.822.997.500,00",-49.719.000.656.344.700,-20.19427,-49.71900
SAO JOAO DA BOA VISTA,3549102,354910,GVE 26 SAO JOAO DA BOA VISTA,SANTA CASA D. CAROLINA MALHEIROS,"R. CAROLINA MALHEIROS, 92",1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, ESCORPIÔNICO, ARACNÍDICO E LONÔMICO.",1,(19) 3633-2222,-2.198.167.202.687.650,-4.679.455.147.471.090,-21.98167,-46.79455
SAO JOAO DAS DUAS PONTES,3549201,354920,GVE 30 JALES,UBS DE SAO JOAO DAS DUAS PONTES,"R. São Paulo, 545, São João das Duas Pontes - SP, 15640-000",0,,0,(17) 3481-1539,-20.387.811.838.430.800,-5.037.763.546.914.790,-20.38781,-50.37763
SAO JOAO DE IRACEMA,3549250,354925,GVE 30 JALES,UBSF II IDA FRANCISQUINI,"R. Dep. Ulisses Guimarães, 381, São João de Iracema - SP, 15315-000",0,,0,(17) 3875-6301,-2.051.245.304.211.470,-5.035.431.308.969.690,-20.51245,-50.35431
SAO JOAO DO PAU DALHO,3549300,354930,GVE 22 PRESIDENTE VENCESLAU,CENTRO DE SAUDE III SAO JOAO DO PAU DALHO,"Av. Gov. Carvalho Pinto, 381 - Centro, São João do Pau d'Alho - SP, 17970-000",0,,0,(18) 3857-1277,-212.687.054.576.151,-5.166.471.015.192.940,-21.26870,-51.66471
SAO JOAQUIM DA BARRA,3549409,354940,GVE 18 FRANCA,SANTA CASA DE MISERICÓRDIA,"R. PIRATININGA, 1221",1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO.",1,(16) 3810-4000,"-2.058.614.410.444.070,00",-47.857.867.629.881.300,-20.58614,-47.85786
SAO JOSE DA BELA VISTA,3549508,354950,GVE 18 FRANCA,HOSPITAL SANTA CASA SAO JOSE DA BELA VISTA,"R. Cap. Anselmo Diniz, 1245-1313, São José da Bela Vista - SP, 14440-000",0,,1,(16) 3142-1247,-2.059.171.645.342.470,-4.763.832.527.180.510,-20.59171,-47.63832
SAO JOSE DO BARREIRO,3549607,354960,GVE 33 TAUBATE,UNIDADE MISTA DE SAÚDE DR. ACÁCIO,"RUA JOSÉ BENTO TEIXEIRA, S/N° - CENTRO",1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(12) 3117-1339,-22.647.824.677.163.600,-4.457.553.737.042.820,-22.64782,-44.57553
SAO JOSE DO RIO PARDO,3549706,354970,GVE 26 SAO JOAO DA BOA VISTA,SANTA CASA DE MISERICÓRDIA,"RUA: CAMPOS SALLES, 1411",1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO, ARACNÍDICO E LONÔMICO.",1,(19) 3682-7826 / 3608-7484,"-21.603.031.112.123.700,00",-468.936.051.770.759,-21.60303,-46.89360
SAO JOSE DO RIO PRETO,3549805,354980,GVE 29 SAO JOSE DO RIO PRETO,HOSPITAL DE BASE,AV. BRIGADEIRO FARIA LIMA 5544,1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, LAQUÉTICO, ESCORPIÔNICO, ARACNÍDICO E LONÔMICO.",1,(17) 3201-5000,"-20.827.990.256.424.300,00",-4.939.659.552.496.620,-20.82799,-49.39659
SAO JOSE DOS CAMPOS,3549904,354990,GVE 27 SAO JOSE DOS CAMPOS,HOSPITAL MUNICIPAL DR JOSÉ DE CARVALHO FLORENCE,"RUA SAIGIRO NAKAMURA, 800 - VILA INDUSTRIAL",1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, ARACNÍDICO, ESCORPIÔNICO E LONÔMICO.",1,(12) 3901-34003,-231.798.401.335.471,-45.852.580.681.295.100,-23.17984,-45.85258
SAO JOSE DOS CAMPOS,3549904,354990,GVE 27 SAO JOSE DOS CAMPOS,UPA SÃO FRANCISCO XAVIER,RUA QUINZE DE NOVEMBRO S/N,1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO.",1,(12) 3926-1265,"-2.291.065.128.581.820,00",-45.950.418.673.633.500,-22.91065,-45.95041
SAO JOSE DOS CAMPOS,3549904,354990,GVE 27 SÃO JOSÉ DOS CAMPOS,HOSPITAL DE CLÍNICAS SUL,"PRAÇA NATAL, 55 PARQUE INDUSTRIAL",1,ESCORPIÔNICO,1,(12) 3935-8100,-23.852021,-46.943271,-23.85202,-46.94327
SAO LOURENCO DA SERRA,3549953,354995,GVE 10 OSASCO,PRONTO ATENDIMENTO JOSE PINTO RIBEIRO,"Praça 10 de Agosto, 93 - Centro, São Lourenço da Serra - SP, 06890-000",0,,1,(11) 4686-1198,-23.852.019.862.579.500,-4.694.250.279.613.040,-23.85201,-46.94250
SAO LUIS DO PARAITINGA,3550001,355000,GVE 33 TAUBATE,SANTA CASA DE MISERICÓRDIA,PRAÇA CORONEL TEODORO COELHO 48 - CENTRO - CEP 12.140-000,1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(12) 3671-1299,-23.225.192.415.406.000,-45.306.756.197.984.200,-23.22519,-45.30675
SAO MANUEL,3550100,355010,GVE 16 BOTUCATU,HOSPITAL CASA PIA SAO VICENTE DE PAULO,"Av. Irmãs Cintra, 468 - Centro, São Manuel - SP, 18650-000",0,,1,(14) 3812-1010,-22.733.084.011.389.700,-4.856.987.753.660.290,-22.73308,-48.56987
SAO MIGUEL ARCANJO,3550209,355020,GVE 31 SOROCABA,HOSPITAL DE SÃO MIGUEL ARCANJO,"RUA TADASHI TAKENAKA, 100",1,"BOTRÓPICO, CROTÁLICO E ESCORPIÔNICO.",1,(15) 3279-8300,"-23.873.355.419.248.100,00",-47.999.715.275.581.200,-23.87335,-47.99971
SAO PAULO,3550308,355030,GVE 1 CAPITAL,HOSPITAL VITAL BRAZIL DO INSTITUTO BUTANTAN,AV. VITAL BRASIL Nº 1500 - INSTITUTO BUTANTAN,1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, LAQUÉTICO, ESCORPIÔNICO, ARACNÍDICO E LONÔMICO",1,(11) 2627-9529,"-23.564.912.449.233.200,00",-46.718.411.875.221.500,-23.56491,-46.71841
SAO PAULO,3550308,355030,GVE 1 CAPITAL,HOSPITAL CAMPO LIMPO - PS HOSPITAL MUNICIPAL FERNANDO MAURO PIRES DA ROCHA,"RUA TERESA MOUCO DE OLIVEIRA, 121 - JARDIM SÃO LUIZ",1,ESCORPIÔNICO,1,(11) 3394-7556 E 3394-7492,-23.648.403.833.441.100,-4.674.809.017.890.700,-23.64840,-46.74809
SAO PAULO,3550308,355030,GVE 1 CAPITAL,HOSPITAL ESTADUAL PROF. LIBERATO JOHN ALPHONSE DI DIO (HOSPITAL GERAL DO GRAJAÚ),"R. FRANCISCO OCTAVIO PACCA, 180, PARQUE DAS NAÇÕES",1,ESCORPIÔNICO,1,(11) 3544-9444 RAMAL 415/218 / 11-947118758,-23.729.348.188.422.700,-4.668.969.400.591.220,-23.72934,-46.68969
SAO PAULO,3550308,355030,GVE 1 CAPITAL,HOSPITAL GERAL DE TAIPAS “KÁTIA DE SOUZA RODRIGUES”,"AV. ELÍSIO TEIXEIRA LEITE, 6999, JARAGUÁ",1,ESCORPIÔNICO,1,(11) 3973-0400,-23.444.021.452.651.500,-4.671.794.550.668.910,-23.44402,-46.71794
SAO PAULO,3550308,355030,GVE 1 CAPITAL,HOSPITAL MUNICIPAL DR. CARMINO CARRICCHIO (HOSPITAL DO TATUAPÉ),"AV. CELSO GARCIA, 4815, TATUAPÉ",1,ESCORPIÔNICO,1,(11) 3394-6980,-23.532.913.487.033.000,-4.656.572.226.306.160,-23.53291,-46.56572
SAO PAULO,3550308,355030,GVE 1 CAPITAL,HOSPITAL MUNICIPAL TIDE SETÚBAL,"R. DR. JOSÉ GUILHERME EIRAS, 123 - SÃO MIGUEL PAULISTA",1,ESCORPIÔNICO,1,(11) 3394-8770,"-23.496.966.776.679.000,00",-4.643.943.927.100.230,-23.49696,-46.43943
SAO PAULO,3550308,355030,GVE 1 CAPITAL,HOSPITAL MUNICIPAL DE PARELHEIROS,"RUA EUZÉBIO COGHI, 841, JARDIM ROSCHEL, SÃO PAULO – SP, 04883-290",1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, ESCORPIÔNICO E ARACNÍDICO",1,(11) 4673-9660,"-2.382.357.609.733.010,00",-4.672.568.222.496.620,-23.82357,-46.72568
SAO PEDRO,3550407,355040,GVE 20 PIRACICABA,UPA DE SÃO PEDRO (ANEXO À SANTA CASA),"RUA MALAQUIAS GUERRA, 162",1,"BOTRÓPICO, CROTÁLICO E ESCORPIÔNICO.",1,(19) 3481-9270,"-2.254.487.355.014.850,00",-47.914.249.562.507.400,-22.54487,-47.91424
SAO PEDRO DO TURVO,3550506,355050,GVE 13 ASSIS,CENTRO DE SAUDE III DR FRANCISCO ANTONIO MARTINS,"R. Padre José Julianetti, 310, São Pedro do Turvo - SP, 18940-051",0,,0,(14) 3377-1112,-2.275.264.597.869.450,-497.396.995.575.113,-22.75264,-49.73969
SAO ROQUE,3550605,355060,GVE 31 SOROCABA,HOSPITAL E MATERNIDADE SOTERO DE SOUZA,"R. Santa Isabel, 186 - Centro, São Roque - SP, 18130-565",0,,1,(11) 4719-9360,"-23.537.585.785.071.400,00",-4.713.793.657.469.330,-23.53758,-47.13793
SAO SEBASTIAO,3550704,355070,GVE 28 CARAGUATATUBA,PRONTO SOCORRO CENTRAL,"R CAPITÃO LUIS SOARES, 570",1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, ESCORPIÔNICO E ARACNÍDICO.",1,(12) 3893-3200,-2.380.422.993.870.800,-4.540.210.632.628.660,-23.80422,-45.40210
SAO SEBASTIAO,3550704,355070,GVE 28 CARAGUATATUBA,HOSPITAL DE CLÍNICAS DE SÃO SEBASTIÃO - COSTA SUL (BOIÇUCANGA),"AV. WALKIR VERGANI, 900",1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(12) 3865-2040,-2.378.358.221.701.810,-45.627.305.159.876.200,-23.78358,-45.62730
SAO SEBASTIAO DA GRAMA,3550803,355080,GVE 26 SAO JOAO DA BOA VISTA,SANTA CASA DE MISERICORDIA DE GRAMA,"R. Nove de Julho, 286 - Centro, São Sebastião da Grama - SP, 13790-000",0,,1,(19) 3646-1166,-21.708.572.770.186.400,-46.824.096.753.802.600,-21.70857,-46.82409
SAO SIMAO,3550902,355090,GVE 24 RIBEIRAO PRETO,SANTA CASA DE MISERICORDIA DE SAO SIMAO,"R. Bandeira Vilella, 185 - Centro, São Simão - SP, 14200-000",0,,1,(16) 3984-1113,-2.147.894.109.275.610,-4.754.997.079.983.860,-21.47894,-47.54997
SAO VICENTE,3551009,355100,GVE 25 SANTOS,HOSPITAL SAO JOSE,"R. Frei Gaspar, 790 - Centro, São Vicente - SP, 11310-061",0,,1,(13) 3048-9488,-23.965.189.142.661.200,-46.386.599.312.804.300,-23.96518,-46.38659
SARAPUI,3551108,355110,GVE 31 SOROCABA,UNIDADE MISTA DE SAUDE DE SARAPUI,"R. Ernesto Piedade - Perímetro Urbano, Sarapuí - SP, 18225-000",0,,1,(15) 3276-1507,"-23.639.563.258.286.500,00",-4.782.493.569.983.860,-23.63956,-47.82493
SARUTAIA,3551207,355120,GVE 16 BOTUCATU,CENTRO DE SAUDE III SARUTAIA,"R. Sete de Setembro, 840 - Centro, Sarutaiá - SP, 18840-000",0,,0,(14) 3387-1188,-2.327.126.438.011.350,-4.948.286.388.640.010,-23.27126,-49.48286
SEBASTIANOPOLIS DO SUL,3551306,355130,GVE 29 SAO JOSE DO RIO PRETO,CS DE SEBASTIANOPOLIS DO SUL,"R. Mal. Castelo Branco, 601, Sebastianópolis do Sul - SP, 15180-000",0,,0,(17) 3837-1238,-2.065.637.266.608.270,-4.992.125.317.285.660,-20.65637,-49.92125
SERRA AZUL,3551405,355140,GVE 24 RIBEIRAO PRETO,UNIDADE MISTA DE SAUDE MARIA AMELIA FELICIO CHINAGLIA,"Rua Levino Ferreira Ramos, 123 - Centro, Serra Azul - SP, 14230-000",0,,1,(16) 3925-0128,"-2.130.853.191.308.010,00",-4.756.231.342.325.230,-21.30853,-47.56231
SERRA NEGRA,3551603,355160,GVE 17 CAMPINAS,HOSPITAL SANTA ROSA DE LIMA DE SERRA NEGRA,"Av. Santos Pinto, 351 - Centro, Serra Negra - SP, 13930-000",0,,1,(19) 3892-1888,"-2.260.837.535.199.430,00",-4.670.475.028.263.890,-22.60837,-46.70475
SERRANA,3551504,355150,GVE 24 RIBEIRAO PRETO,SANTA CASA DE MISERICORDIA DE SERRANA,"R. João Antônio Terçariol, 67 - Centro, Serrana - SP, 14150-000",0,,1,(16) 3987-9700,-2.121.267.847.172.050,-47.599.940.206.710.600,-21.21267,-47.59994
SERTAOZINHO,3551702,355170,GVE 24 RIBEIRAO PRETO,UPA DE SERTÃOZINHO,"RUA PEDRO CARLETO NETTO, 12 - JD. GRANDE ALIANÇA",1,ESCORPIÔNICO,1,(16) 3947-1270 / 3947-1159,"-2.112.005.636.963.490,00",-48.003.884.338.412.200,-21.12005,-48.00388
SETE BARRAS,3551801,355180,GVE 23 REGISTRO,PRONTO ATENDIMENTO,RODOVIA SP 139 KM 21 - CENTRO,1,"BOTRÓPICO, ARACNÍDICO E ESCORPIÔNICO.",1,(13) 3872-5510,-24.388.577.025.119.000,-479.293.166.319.291,-24.38857,-47.92931
SEVERINIA,3551900,355190,GVE 14 BARRETOS,PRONTO SOCORRO MUNICIPAL DE SEVERINIA,"Av. Cap. Alípio de Almeida, 05, Severínia - SP, 14735-000",0,,0,(17) 3817-1056,-2.081.457.627.594.350,-48.804.727.818.731.700,-20.81457,-48.80472
SILVEIRAS,3552007,355200,GVE 33 TAUBATE,UNIDADE MISTA DE SAUDE DE SILVEIRAS,"Praça Padre Joaquim Ferreira da Cunha, 11 - Centro, Silveiras - SP",0,,1,-,"-2.266.466.119.631.550,00",-4.485.211.305.089.150,-22.66466,-44.85211
SOCORRO,3552106,355210,GVE 17 CAMPINAS,SANTA CASA DE MISERICÓRDIA,"AV. DR. RENATO SILVA, 129",1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO (JUDICIAL), ESCORPIÔNICO E ARACNÍDICO.",1,(19) 3855-9555,"-22.598.232.908.370.400,00",-46.528.832.261.173.300,-22.59823,-46.52883
SOROCABA,3552205,355220,GVE 31 SOROCABA,PRONTO SOCORRO - CONJUNTO HOSPITALAR DE SOROCABA,"RUA CLÁUDIO MANOEL DA COSTA, S/N",1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, LAQUÉTICO, ESCORPIÔNICO, ARACNÍDICO E LONÔMICO.",1,(15) 3322-9125 / 3332-9138 / 3332-9100,-2.350.902.579.559.320,-47.457.311.826.795.700,-23.50902,-47.45731
SUD MENNUCCI,3552304,355230,GVE 11 ARACATUBA,SANTA CASA DE SUD MENNUCCI,"Rua Maurício Alves de Lima, 522 - CENTRO, Sud Mennucci - SP, 15360-000",0,,1,(18) 3786-1117,-206.857.650.761.072,-5.090.871.944.498.590,-20.68576,-50.90871
SUMARE,3552403,355240,GVE 17 CAMPINAS,HOSPITAL ESTADUAL DR. LEANDRO FRANCESCHINI,"AV. DA AMIZADE, 2400 – JD. BELA VISTA",1,ESCORPIÔNICO E ARACNÍDICO.,1,(19) 3883-8899,"-2.281.610.119.754.390,00",-4.724.084.233.052.930,-22.81610,-47.24084
SUZANAPOLIS,3552551,355255,GVE 11 ARACATUBA,UBS DOUTOR NILDO NERI DE OLIVEIRA,"R. João Rosa de Souza - Centro, Suzanápolis - SP, 15381-026",0,,0,(18) 3706-1339,"-204.970.109.742.329,00",-5.100.508.713.763.080,-20.49701,-51.00508
SUZANO,3552502,355250,GVE 8 MOGI DAS CRUZES,HOSPITAL E MATERNIDADE DE SUZANO,"Av. Antônio Marques Figueira, 1861 - Vila Figueira, Suzano - SP, 08676-000",0,,1,(11) 4745-3333,-23.550.105.684.173.800,-4.630.627.057.659.180,-23.55010,-46.30627
TABAPUA,3552601,355260,GVE 29 SAO JOSE DO RIO PRETO,HOSPITAL MARIA VALLE PEREIRA,"RUA ADINAEL MOREIRA, Nº 1683 - CENTRO",1,ESCORPIÔNICO,1,(17) 3562-1811,"-2.096.197.813.713.450,00",-490.329.312.942.488,-20.96197,-49.03293
TABATINGA,3552700,355270,GVE 12 ARARAQUARA,SANTA CASA DE MISERICORDIA SAO MIGUEL,"R. Catanduva, 206 - Vila Rossini, Tabatinga - SP, 14910-000",0,,1,(16) 3385-1911,-21.513.719.338.819.500,-468.726.250.973.552,-21.51371,-46.87262
